UID,composite_ID,test,congruence,theta,se_theta,Age,Age_c,TSVR_hours,recip_TSVR,log_TSVR
A044,A044_3,3,Incongruent,-1.2523423,0.2365098342133737,38.0,-6.57,91.63,0.010795638562020943,4.5286130632659365
A044,A044_4,4,Incongruent,-0.86056197,0.2365098342133737,38.0,-6.57,155.27,0.00639918090484418,5.0515852804252095
A045,A045_1,1,Incongruent,-0.771518,0.2365098342133737,37.0,-7.57,1.0,0.5,0.6931471805599453
A045,A045_2,2,Incongruent,-1.0636017,0.2365098342133737,37.0,-7.57,24.66,0.03897116134060795,3.2449333591874905
A045,A045_3,3,Incongruent,-0.3198602,0.2365098342133737,37.0,-7.57,72.23,0.013655605626109518,4.2936051730729785
A045,A045_4,4,Incongruent,-0.855714,0.2365098342133737,37.0,-7.57,151.52,0.006556517178075006,5.027295734989363
A046,A046_1,1,Incongruent,-0.17337398,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A046,A046_2,2,Incongruent,-1.5730445,0.2365098342133737,38.0,-6.57,24.32,0.03949447077409163,3.2315945972759756
A046,A046_3,3,Incongruent,-1.775866,0.2365098342133737,38.0,-6.57,73.05,0.013504388926401082,4.304740540713808
A046,A046_4,4,Incongruent,-0.6509636,0.2365098342133737,38.0,-6.57,147.94,0.006714113065664026,5.003543540282499
A047,A047_1,1,Incongruent,-0.37315792,0.2365098342133737,36.0,-8.57,1.0,0.5,0.6931471805599453
A047,A047_2,2,Incongruent,0.06363139,0.2365098342133737,36.0,-8.57,23.46,0.04088307440719542,3.1970391302590264
A047,A047_3,3,Incongruent,-1.4591206,0.2365098342133737,36.0,-8.57,76.85,0.012845215157353887,4.354783898280007
A047,A047_4,4,Incongruent,-1.0762047,0.2365098342133737,36.0,-8.57,144.22,0.006886103842445944,4.978249833952101
A048,A048_1,1,Incongruent,1.3832663,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A048,A048_2,2,Incongruent,0.18211488,0.2365098342133737,38.0,-6.57,23.91,0.04014452027298274,3.215269329274089
A048,A048_3,3,Incongruent,-0.22094929,0.2365098342133737,38.0,-6.57,81.15,0.012172854534388313,4.408546844483277
A048,A048_4,4,Incongruent,0.37752387,0.2365098342133737,38.0,-6.57,146.3,0.00678886625933469,4.9924713234685845
A049,A049_1,1,Incongruent,1.8093721,0.2365098342133737,35.0,-9.57,1.0,0.5,0.6931471805599453
A049,A049_2,2,Incongruent,-0.7185982,0.2365098342133737,35.0,-9.57,27.12,0.03556187766714082,3.336481066942464
A049,A049_3,3,Incongruent,0.42769104,0.2365098342133737,35.0,-9.57,111.38,0.008898380494749955,4.721885985684052
A049,A049_4,4,Incongruent,-0.3570681,0.2365098342133737,35.0,-9.57,168.86,0.005887201224537854,5.134974568351863
A050,A050_1,1,Incongruent,0.44955093,0.2365098342133737,41.0,-3.5700000000000003,1.0,0.5,0.6931471805599453
A050,A050_2,2,Incongruent,-0.22489542,0.2365098342133737,41.0,-3.5700000000000003,24.73,0.0388651379712398,3.2476576262936527
A050,A050_3,3,Incongruent,-0.6519587,0.2365098342133737,41.0,-3.5700000000000003,93.39,0.010594342621040365,4.547435135336853
A050,A050_4,4,Incongruent,-0.07997266,0.2365098342133737,41.0,-3.5700000000000003,148.69,0.006680472977486807,5.008566488927144
A051,A051_1,1,Incongruent,1.3508412,0.2365098342133737,41.0,-3.5700000000000003,1.0,0.5,0.6931471805599453
A051,A051_2,2,Incongruent,0.3942614,0.2365098342133737,41.0,-3.5700000000000003,17.16,0.05506607929515418,2.8992213731731473
A051,A051_3,3,Incongruent,-0.8183705,0.2365098342133737,41.0,-3.5700000000000003,65.63,0.015008254539996999,4.199154926574446
A051,A051_4,4,Incongruent,-0.61102885,0.2365098342133737,41.0,-3.5700000000000003,146.99,0.006757213325224677,4.997144703913756
A052,A052_1,1,Incongruent,0.80218923,0.2365098342133737,43.0,-1.5700000000000003,1.0,0.5,0.6931471805599453
A052,A052_2,2,Incongruent,0.65400946,0.2365098342133737,43.0,-1.5700000000000003,31.76,0.03052503052503052,3.4892082589848687
A052,A052_3,3,Incongruent,0.8061516,0.2365098342133737,43.0,-1.5700000000000003,80.98,0.01219809709685289,4.406475315076191
A052,A052_4,4,Incongruent,-1.0938095,0.2365098342133737,43.0,-1.5700000000000003,153.27,0.006482141699617553,5.038704314023848
A053,A053_1,1,Incongruent,1.1644984,0.2365098342133737,44.0,-0.5700000000000003,1.0,0.5,0.6931471805599453
A053,A053_2,2,Incongruent,0.49758703,0.2365098342133737,44.0,-0.5700000000000003,32.71,0.029664787896766538,3.5177945292459696
A053,A053_3,3,Incongruent,-0.94908994,0.2365098342133737,44.0,-0.5700000000000003,78.28,0.012613521695257316,4.372985890021733
A053,A053_4,4,Incongruent,0.6871204,0.2365098342133737,44.0,-0.5700000000000003,148.9,0.0066711140760507,5.009968405108552
A054,A054_1,1,Incongruent,-0.18606658,0.2365098342133737,43.0,-1.5700000000000003,1.0,0.5,0.6931471805599453
A054,A054_2,2,Incongruent,0.22012395,0.2365098342133737,43.0,-1.5700000000000003,16.9,0.0558659217877095,2.884800712846709
A054,A054_3,3,Incongruent,0.9616685,0.2365098342133737,43.0,-1.5700000000000003,72.83,0.013544629554381687,4.3017651530710745
A054,A054_4,4,Incongruent,1.3222136,0.2365098342133737,43.0,-1.5700000000000003,136.83,0.00725531451788435,4.926021041706347
A055,A055_1,1,Incongruent,0.4598856,0.2365098342133737,44.0,-0.5700000000000003,1.0,0.5,0.6931471805599453
A055,A055_2,2,Incongruent,0.5980959,0.2365098342133737,44.0,-0.5700000000000003,23.24,0.041254125412541254,3.1880041612011136
A055,A055_3,3,Incongruent,-0.84224457,0.2365098342133737,44.0,-0.5700000000000003,74.48,0.013248542660307365,4.32386772050035
A055,A055_4,4,Incongruent,-0.7144902,0.2365098342133737,44.0,-0.5700000000000003,149.21,0.006657346381732241,5.012034315009963
A056,A056_1,1,Incongruent,0.76854396,0.2365098342133737,42.0,-2.5700000000000003,1.0,0.5,0.6931471805599453
A056,A056_2,2,Incongruent,0.72379655,0.2365098342133737,42.0,-2.5700000000000003,33.61,0.02889338341519792,3.544142657647253
A056,A056_3,3,Incongruent,0.03914897,0.2365098342133737,42.0,-2.5700000000000003,71.46,0.013800717637317142,4.283034685466931
A056,A056_4,4,Incongruent,-1.2513661,0.2365098342133737,42.0,-2.5700000000000003,147.84,0.0067186240257995165,5.002871903478422
A057,A057_1,1,Incongruent,0.32195136,0.2365098342133737,40.0,-4.57,1.0,0.5,0.6931471805599453
A057,A057_2,2,Incongruent,-0.6246655,0.2365098342133737,40.0,-4.57,24.78,0.038789759503491075,3.2495989975110415
A057,A057_3,3,Incongruent,-0.30852878,0.2365098342133737,40.0,-4.57,73.83,0.013363624214887078,4.315218874092267
A057,A057_4,4,Incongruent,-1.0764493,0.2365098342133737,40.0,-4.57,145.06,0.006846501437765302,4.984017496191964
A058,A058_1,1,Incongruent,1.1062307,0.2365098342133737,42.0,-2.5700000000000003,1.0,0.5,0.6931471805599453
A058,A058_2,2,Incongruent,-0.72948736,0.2365098342133737,42.0,-2.5700000000000003,22.96,0.041736227045075125,3.1763857732472487
A058,A058_3,3,Incongruent,0.57581717,0.2365098342133737,42.0,-2.5700000000000003,66.28,0.014863258026159334,4.208863015664693
A058,A058_4,4,Incongruent,-0.33740327,0.2365098342133737,42.0,-2.5700000000000003,143.48,0.006921373200442968,4.973141089668675
A059,A059_1,1,Incongruent,0.6481601,0.2365098342133737,43.0,-1.5700000000000003,1.0,0.5,0.6931471805599453
A059,A059_2,2,Incongruent,1.2386231,0.2365098342133737,43.0,-1.5700000000000003,30.4,0.03184713375796178,3.4468078929142076
A059,A059_3,3,Incongruent,1.1966753,0.2365098342133737,43.0,-1.5700000000000003,79.78,0.012379301807378064,4.391729410135267
A059,A059_4,4,Incongruent,0.39415252,0.2365098342133737,43.0,-1.5700000000000003,151.93,0.00653893938403191,5.029980300360032
A060,A060_1,1,Incongruent,-0.51847786,0.2365098342133737,48.0,3.4299999999999997,1.0,0.5,0.6931471805599453
A060,A060_2,2,Incongruent,0.8710442,0.2365098342133737,48.0,3.4299999999999997,24.87,0.038654812524159254,3.2530839961979376
A060,A060_3,3,Incongruent,-0.5079555,0.2365098342133737,48.0,3.4299999999999997,94.68,0.010451505016722408,4.561009290202322
A060,A060_4,4,Incongruent,0.5497281,0.2365098342133737,48.0,3.4299999999999997,143.91,0.006900835001035125,4.976112860057833
A061,A061_1,1,Incongruent,1.7655311,0.2365098342133737,47.0,2.4299999999999997,1.0,0.5,0.6931471805599453
A061,A061_2,2,Incongruent,0.90897036,0.2365098342133737,47.0,2.4299999999999997,35.16,0.02765486725663717,3.5879535355239756
A061,A061_3,3,Incongruent,1.0996085,0.2365098342133737,47.0,2.4299999999999997,82.55,0.01196888090963495,4.425445255041403
A061,A061_4,4,Incongruent,-1.1260257,0.2365098342133737,47.0,2.4299999999999997,146.56,0.006776904310111141,4.994234872728475
A062,A062_1,1,Incongruent,1.426989,0.2365098342133737,48.0,3.4299999999999997,1.0,0.5,0.6931471805599453
A062,A062_2,2,Incongruent,-0.25618497,0.2365098342133737,48.0,3.4299999999999997,44.69,0.02188662727073758,3.8218794555751803
A062,A062_3,3,Incongruent,-1.3890283,0.2365098342133737,48.0,3.4299999999999997,92.72,0.010670081092616303,4.540311613639595
A062,A062_4,4,Incongruent,-0.4313116,0.2365098342133737,48.0,3.4299999999999997,149.18,0.006658676255160474,5.011834574671738
A063,A063_1,1,Incongruent,0.88058853,0.2365098342133737,45.0,0.4299999999999997,1.0,0.5,0.6931471805599453
A063,A063_2,2,Incongruent,0.5718746,0.2365098342133737,45.0,0.4299999999999997,21.98,0.04351610095735422,3.1346242724206097
A063,A063_3,3,Incongruent,0.46969423,0.2365098342133737,45.0,0.4299999999999997,69.99,0.014086491055078181,4.262539022051294
A063,A063_4,4,Incongruent,-1.0795428,0.2365098342133737,45.0,0.4299999999999997,141.09,0.007037792948131466,4.956460659649984
A064,A064_1,1,Incongruent,1.2385576,0.2365098342133737,47.0,2.4299999999999997,1.0,0.5,0.6931471805599453
A064,A064_2,2,Incongruent,1.0896745,0.2365098342133737,47.0,2.4299999999999997,37.65,0.0258732212160414,3.654546775033431
A064,A064_3,3,Incongruent,0.18757819,0.2365098342133737,47.0,2.4299999999999997,82.99,0.011906179307060364,4.430697744137536
A064,A064_4,4,Incongruent,-0.9012457,0.2365098342133737,47.0,2.4299999999999997,156.21,0.006360918516633802,5.057582491203423
A065,A065_1,1,Incongruent,-1.4102844,0.2365098342133737,47.0,2.4299999999999997,1.0,0.5,0.6931471805599453
A065,A065_2,2,Incongruent,-0.40561426,0.2365098342133737,47.0,2.4299999999999997,32.31,0.030021014710297205,3.5058576522055884
A065,A065_3,3,Incongruent,-0.853348,0.2365098342133737,47.0,2.4299999999999997,106.41,0.009310120100549298,4.676653287609955
A065,A065_4,4,Incongruent,-1.6086773,0.2365098342133737,47.0,2.4299999999999997,187.43,0.005307010560951016,5.238726585134399
A066,A066_1,1,Incongruent,0.4867137,0.2365098342133737,47.0,2.4299999999999997,1.0,0.5,0.6931471805599453
A066,A066_2,2,Incongruent,-0.2187631,0.2365098342133737,47.0,2.4299999999999997,23.35,0.04106776180698152,3.192531849528599
A066,A066_3,3,Incongruent,-1.323239,0.2365098342133737,47.0,2.4299999999999997,73.79,0.013370771493515175,4.314684186203576
A066,A066_4,4,Incongruent,-0.94659406,0.2365098342133737,47.0,2.4299999999999997,164.93,0.00602663773880552,5.111566012674697
A067,A067_1,1,Incongruent,0.18231152,0.2365098342133737,48.0,3.4299999999999997,1.0,0.5,0.6931471805599453
A067,A067_2,2,Incongruent,-1.2220749,0.2365098342133737,48.0,3.4299999999999997,29.91,0.03235198964736331,3.431079756144025
A067,A067_3,3,Incongruent,-1.3802273,0.2365098342133737,48.0,3.4299999999999997,73.19,0.013478905512872355,4.306629370201435
A067,A067_4,4,Incongruent,-1.1612169,0.2365098342133737,48.0,3.4299999999999997,144.19,0.00688752668916592,4.978043229495596
A068,A068_1,1,Incongruent,1.1782216,0.2365098342133737,49.0,4.43,1.0,0.5,0.6931471805599453
A068,A068_2,2,Incongruent,-0.56203043,0.2365098342133737,49.0,4.43,30.49,0.031756113051762465,3.4496700351129332
A068,A068_3,3,Incongruent,0.865,0.2365098342133737,49.0,4.43,82.98,0.011907597046915932,4.430578675256047
A068,A068_4,4,Incongruent,-0.85649955,0.2365098342133737,49.0,4.43,155.59,0.0063861038380484065,5.053630924557352
A069,A069_1,1,Incongruent,-0.5619881,0.2365098342133737,46.0,1.4299999999999997,1.0,0.5,0.6931471805599453
A069,A069_2,2,Incongruent,-1.1514472,0.2365098342133737,46.0,1.4299999999999997,24.96,0.03852080123266564,3.2565568918358894
A069,A069_3,3,Incongruent,-0.36797193,0.2365098342133737,46.0,1.4299999999999997,79.75,0.01238390092879257,4.391357962102766
A069,A069_4,4,Incongruent,-1.3764908,0.2365098342133737,46.0,1.4299999999999997,140.22,0.00708114997875655,4.950318958088201
A070,A070_1,1,Incongruent,-0.4836087,0.2365098342133737,52.0,7.43,1.0,0.5,0.6931471805599453
A070,A070_2,2,Incongruent,0.379365,0.2365098342133737,52.0,7.43,24.25,0.039603960396039604,3.228826155721369
A070,A070_3,3,Incongruent,-1.0311381,0.2365098342133737,52.0,7.43,81.92,0.012059816690786299,4.417876287567579
A070,A070_4,4,Incongruent,-0.76778597,0.2365098342133737,52.0,7.43,149.2,0.006657789613848203,5.011967739330034
A071,A071_1,1,Incongruent,-0.20029435,0.2365098342133737,50.0,5.43,1.0,0.5,0.6931471805599453
A071,A071_2,2,Incongruent,-0.14540964,0.2365098342133737,50.0,5.43,30.92,0.03132832080200501,3.463232772581608
A071,A071_3,3,Incongruent,-0.8588146,0.2365098342133737,50.0,5.43,79.96,0.012351778656126484,4.3939552055391555
A071,A071_4,4,Incongruent,0.5588658,0.2365098342133737,50.0,5.43,153.27,0.006482141699617553,5.038704314023848
A072,A072_1,1,Incongruent,0.889561,0.2365098342133737,50.0,5.43,1.0,0.5,0.6931471805599453
A072,A072_2,2,Incongruent,0.5737382,0.2365098342133737,50.0,5.43,33.76,0.028768699654775607,3.548467300397191
A072,A072_3,3,Incongruent,-1.2315675,0.2365098342133737,50.0,5.43,83.54,0.011828720132481665,4.437224795138644
A072,A072_4,4,Incongruent,-0.19525106,0.2365098342133737,50.0,5.43,154.89,0.0064147796523189434,5.04915063032459
A073,A073_1,1,Incongruent,0.7696608,0.2365098342133737,51.0,6.43,1.0,0.5,0.6931471805599453
A073,A073_2,2,Incongruent,0.19954424,0.2365098342133737,51.0,6.43,66.66,0.014779781259237365,4.214495163352562
A073,A073_3,3,Incongruent,0.96659833,0.2365098342133737,51.0,6.43,66.9,0.014727540500736375,4.21803603456465
A073,A073_4,4,Incongruent,1.1789728,0.2365098342133737,51.0,6.43,140.12,0.007086167800453514,4.949610592258481
A074,A074_1,1,Incongruent,0.94610184,0.2365098342133737,53.0,8.43,1.0,0.5,0.6931471805599453
A074,A074_2,2,Incongruent,-0.17883097,0.2365098342133737,53.0,8.43,29.33,0.032970656116056714,3.41213732170049
A074,A074_3,3,Incongruent,0.50796634,0.2365098342133737,53.0,8.43,73.02,0.013509862199405566,4.30433532695801
A074,A074_4,4,Incongruent,-1.0765446,0.2365098342133737,53.0,8.43,147.21,0.006747183051076176,4.998630186968824
A075,A075_1,1,Incongruent,0.35597882,0.2365098342133737,53.0,8.43,1.0,0.5,0.6931471805599453
A075,A075_2,2,Incongruent,0.19050995,0.2365098342133737,53.0,8.43,28.68,0.03369272237196765,3.39047341829918
A075,A075_3,3,Incongruent,-1.3870107,0.2365098342133737,53.0,8.43,71.37,0.01381788033715628,4.281791848878036
A075,A075_4,4,Incongruent,-1.1910133,0.2365098342133737,53.0,8.43,244.53,0.004072822058404269,5.5034191393614815
A076,A076_1,1,Incongruent,-0.055492114,0.2365098342133737,54.0,9.43,1.0,0.5,0.6931471805599453
A076,A076_2,2,Incongruent,-1.0282166,0.2365098342133737,54.0,9.43,27.3,0.0353356890459364,3.342861804649192
A076,A076_3,3,Incongruent,-1.1447643,0.2365098342133737,54.0,9.43,74.88,0.013178703215603585,4.3291531450668135
A076,A076_4,4,Incongruent,-1.4897717,0.2365098342133737,54.0,9.43,149.28,0.006654245408570668,5.0125002207057685
A077,A077_1,1,Incongruent,1.0832057,0.2365098342133737,52.0,7.43,1.0,0.5,0.6931471805599453
A077,A077_2,2,Incongruent,0.5481428,0.2365098342133737,52.0,7.43,53.88,0.01822157434402332,4.00514898341763
A077,A077_3,3,Incongruent,-0.6028231,0.2365098342133737,52.0,7.43,78.36,0.012600806451612904,4.373994462976618
A077,A077_4,4,Incongruent,-0.024910025,0.2365098342133737,52.0,7.43,149.75,0.006633499170812604,5.015622835607295
A078,A078_1,1,Incongruent,-0.03935432,0.2365098342133737,50.0,5.43,1.0,0.5,0.6931471805599453
A078,A078_2,2,Incongruent,0.13163377,0.2365098342133737,50.0,5.43,26.17,0.0368052999631947,3.3021134234382563
A078,A078_3,3,Incongruent,-0.37939614,0.2365098342133737,50.0,5.43,72.3,0.013642564802182811,4.294560608892605
A078,A078_4,4,Incongruent,-0.82991654,0.2365098342133737,50.0,5.43,140.08,0.007088176920895945,4.949327105367852
A079,A079_1,1,Incongruent,0.571432,0.2365098342133737,50.0,5.43,1.0,0.5,0.6931471805599453
A079,A079_2,2,Incongruent,0.25168815,0.2365098342133737,50.0,5.43,26.11,0.03688675765400221,3.299902663510574
A079,A079_3,3,Incongruent,-1.1842302,0.2365098342133737,50.0,5.43,74.0,0.013333333333333334,4.31748811353631
A079,A079_4,4,Incongruent,-0.72198874,0.2365098342133737,50.0,5.43,194.42,0.005117183502200389,5.275151088516197
A080,A080_1,1,Incongruent,0.1954386,0.2365098342133737,56.0,11.43,1.0,0.5,0.6931471805599453
A080,A080_2,2,Incongruent,-0.48048288,0.2365098342133737,56.0,11.43,29.03,0.0333000333000333,3.402196881995239
A080,A080_3,3,Incongruent,0.054171856,0.2365098342133737,56.0,11.43,72.87,0.013537295248409367,4.302306791540646
A080,A080_4,4,Incongruent,-0.5642178,0.2365098342133737,56.0,11.43,145.77,0.006813381481229133,4.988866735623107
A081,A081_1,1,Incongruent,0.4636711,0.2365098342133737,55.0,10.43,1.0,0.5,0.6931471805599453
A081,A081_2,2,Incongruent,-0.80846375,0.2365098342133737,55.0,10.43,31.39,0.030873726458783574,3.477849733183238
A081,A081_3,3,Incongruent,1.0431083,0.2365098342133737,55.0,10.43,80.13,0.01232589670898558,4.396052806406973
A081,A081_4,4,Incongruent,-0.007744061,0.2365098342133737,55.0,10.43,154.53,0.006429627724554748,5.046838639056468
A082,A082_1,1,Incongruent,0.4081296,0.2365098342133737,58.0,13.43,1.0,0.5,0.6931471805599453
A082,A082_2,2,Incongruent,1.3566974,0.2365098342133737,58.0,13.43,27.97,0.03451846738004833,3.366260811781259
A082,A082_3,3,Incongruent,0.51109195,0.2365098342133737,58.0,13.43,75.71,0.01303611002476861,4.3400320779712045
A082,A082_4,4,Incongruent,-0.71264565,0.2365098342133737,58.0,13.43,170.25,0.00583941605839416,5.143124477142335
A083,A083_1,1,Incongruent,1.9672089,0.2365098342133737,58.0,13.43,1.0,0.5,0.6931471805599453
A083,A083_2,2,Incongruent,0.81551206,0.2365098342133737,58.0,13.43,25.15,0.03824091778202677,3.263849190510932
A083,A083_3,3,Incongruent,0.33076146,0.2365098342133737,58.0,13.43,74.3,0.013280212483399735,4.321480134805848
A083,A083_4,4,Incongruent,0.42488086,0.2365098342133737,58.0,13.43,144.91,0.0068535398533342475,4.982989993275931
A084,A084_1,1,Incongruent,0.34656775,0.2365098342133737,59.0,14.43,1.0,0.5,0.6931471805599453
A084,A084_2,2,Incongruent,-0.46278918,0.2365098342133737,59.0,14.43,27.25,0.035398230088495575,3.34109345759245
A084,A084_3,3,Incongruent,-0.55949694,0.2365098342133737,59.0,14.43,91.97,0.010756157900397977,4.532276860467767
A084,A084_4,4,Incongruent,-0.5263494,0.2365098342133737,59.0,14.43,162.51,0.006115833893951441,5.096874150546495
A085,A085_1,1,Incongruent,-0.60492045,0.2365098342133737,58.0,13.43,1.0,0.5,0.6931471805599453
A085,A085_2,2,Incongruent,0.8101534,0.2365098342133737,58.0,13.43,24.51,0.03920031360250882,3.23907053215372
A085,A085_3,3,Incongruent,-0.8575336,0.2365098342133737,58.0,13.43,71.4,0.013812154696132596,4.282206299391671
A085,A085_4,4,Incongruent,-0.94173086,0.2365098342133737,58.0,13.43,170.65,0.005825808330905913,5.145457519903701
A086,A086_1,1,Incongruent,0.3201268,0.2365098342133737,58.0,13.43,1.0,0.5,0.6931471805599453
A086,A086_2,2,Incongruent,0.5163846,0.2365098342133737,58.0,13.43,23.47,0.040866366979975484,3.19744787745458
A086,A086_3,3,Incongruent,-0.9413575,0.2365098342133737,58.0,13.43,145.29,0.006835737234260716,4.985590952989995
A086,A086_4,4,Incongruent,-0.9490816,0.2365098342133737,58.0,13.43,169.55,0.005863383172090296,5.139028508864655
A087,A087_1,1,Incongruent,-0.16664389,0.2365098342133737,59.0,14.43,1.0,0.5,0.6931471805599453
A087,A087_2,2,Incongruent,0.6195668,0.2365098342133737,59.0,14.43,31.07,0.031181789834736514,3.4679210137050633
A087,A087_3,3,Incongruent,0.7460708,0.2365098342133737,59.0,14.43,72.8,0.013550135501355014,4.301358731606427
A087,A087_4,4,Incongruent,0.29474986,0.2365098342133737,59.0,14.43,144.2,0.006887052341597796,4.978112102390695
A088,A088_1,1,Incongruent,1.5047297,0.2365098342133737,56.0,11.43,1.0,0.5,0.6931471805599453
A088,A088_2,2,Incongruent,1.5726674,0.2365098342133737,56.0,11.43,24.25,0.039603960396039604,3.228826155721369
A088,A088_3,3,Incongruent,1.2116629,0.2365098342133737,56.0,11.43,74.91,0.013173494928204453,4.3295484280286765
A088,A088_4,4,Incongruent,1.7613931,0.2365098342133737,56.0,11.43,149.93,0.006625588020936858,5.016816153171337
A089,A089_1,1,Incongruent,0.56494594,0.2365098342133737,56.0,11.43,1.0,0.5,0.6931471805599453
A089,A089_2,2,Incongruent,0.57670295,0.2365098342133737,56.0,11.43,32.14,0.030175015087507542,3.500741011998417
A089,A089_3,3,Incongruent,0.2386981,0.2365098342133737,56.0,11.43,79.34,0.012447099825740602,4.386267628931136
A089,A089_4,4,Incongruent,0.45080766,0.2365098342133737,56.0,11.43,146.96,0.006758583400919167,4.996941966964253
A090,A090_1,1,Incongruent,-0.26355815,0.2365098342133737,61.0,16.43,1.0,0.5,0.6931471805599453
A090,A090_2,2,Incongruent,-0.85531676,0.2365098342133737,61.0,16.43,23.54,0.040749796251018745,3.2003044392827653
A090,A090_3,3,Incongruent,-0.3625516,0.2365098342133737,61.0,16.43,95.42,0.01037129226301597,4.568713648977476
A090,A090_4,4,Incongruent,-0.49008408,0.2365098342133737,61.0,16.43,144.07,0.006893223960846488,4.977216384550811
A091,A091_1,1,Incongruent,0.57984126,0.2365098342133737,63.0,18.43,1.0,0.5,0.6931471805599453
A091,A091_2,2,Incongruent,-0.4956108,0.2365098342133737,63.0,18.43,22.2,0.04310344827586207,3.1441522786722644
A091,A091_3,3,Incongruent,-1.0913205,0.2365098342133737,63.0,18.43,73.64,0.01339764201500536,4.312676556539088
A091,A091_4,4,Incongruent,-0.5084233,0.2365098342133737,63.0,18.43,142.61,0.006963303391128751,4.9671012920725275
A092,A092_1,1,Incongruent,0.16063099,0.2365098342133737,60.0,15.43,1.0,0.5,0.6931471805599453
A092,A092_2,2,Incongruent,-1.2741792,0.2365098342133737,60.0,15.43,22.83,0.04196391103650861,3.170945291110651
A092,A092_3,3,Incongruent,0.120479345,0.2365098342133737,60.0,15.43,71.31,0.013829345871940256,4.28096243218686
A092,A092_4,4,Incongruent,-1.0033731,0.2365098342133737,60.0,15.43,146.16,0.0067953248165262305,4.991520430236574
A093,A093_1,1,Incongruent,-0.25305656,0.2365098342133737,64.0,19.43,1.0,0.5,0.6931471805599453
A093,A093_2,2,Incongruent,1.1499113,0.2365098342133737,64.0,19.43,22.09,0.043308791684711995,3.139399623366404
A093,A093_3,3,Incongruent,-0.09855731,0.2365098342133737,64.0,19.43,70.22,0.014040999719180006,4.265773677849632
A093,A093_4,4,Incongruent,0.86319566,0.2365098342133737,64.0,19.43,140.95,0.007044734061289187,4.95547488291898
A094,A094_1,1,Incongruent,-0.8723581,0.2365098342133737,60.0,15.43,1.0,0.5,0.6931471805599453
A094,A094_2,2,Incongruent,-0.11033577,0.2365098342133737,60.0,15.43,22.98,0.041701417848206836,3.177220149599368
A094,A094_3,3,Incongruent,-1.204232,0.2365098342133737,60.0,15.43,76.21,0.012951690195570523,4.3465289823207245
A094,A094_4,4,Incongruent,-1.0615593,0.2365098342133737,60.0,15.43,149.99,0.006622955162593549,5.017213609456379
A095,A095_1,1,Incongruent,1.4008193,0.2365098342133737,61.0,16.43,1.0,0.5,0.6931471805599453
A095,A095_2,2,Incongruent,-0.04127826,0.2365098342133737,61.0,16.43,29.71,0.0325626831650928,3.424588334452731
A095,A095_3,3,Incongruent,0.12027418,0.2365098342133737,61.0,16.43,78.76,0.012537612838515545,4.379022125653583
A095,A095_4,4,Incongruent,0.29968035,0.2365098342133737,61.0,16.43,148.79,0.006676013084985647,5.009234313180627
A096,A096_1,1,Incongruent,-0.9870649,0.2365098342133737,60.0,15.43,1.0,0.5,0.6931471805599453
A096,A096_2,2,Incongruent,-0.57167214,0.2365098342133737,60.0,15.43,24.49,0.03923107100823853,3.238286218388024
A096,A096_3,3,Incongruent,-1.7338066,0.2365098342133737,60.0,15.43,71.19,0.013852334118298934,4.279301532151069
A096,A096_4,4,Incongruent,-1.8857074,0.2365098342133737,60.0,15.43,143.66,0.006912760956726116,4.974386161421135
A097,A097_1,1,Incongruent,0.34418228,0.2365098342133737,64.0,19.43,1.0,0.5,0.6931471805599453
A097,A097_2,2,Incongruent,-0.8859063,0.2365098342133737,64.0,19.43,24.37,0.039416633819471816,3.2335673736111907
A097,A097_3,3,Incongruent,0.74868965,0.2365098342133737,64.0,19.43,70.83,0.013921759710427398,4.27430221608671
A097,A097_4,4,Incongruent,-0.9338368,0.2365098342133737,64.0,19.43,144.85,0.006856359273225917,4.98257869631373
A098,A098_1,1,Incongruent,0.76136076,0.2365098342133737,60.0,15.43,1.0,0.5,0.6931471805599453
A098,A098_2,2,Incongruent,-0.03355606,0.2365098342133737,60.0,15.43,25.77,0.03735524841240194,3.2872818575322613
A098,A098_3,3,Incongruent,1.1111528,0.2365098342133737,60.0,15.43,78.84,0.0125250501002004,4.380024632003209
A098,A098_4,4,Incongruent,-1.0091684,0.2365098342133737,60.0,15.43,146.29,0.006789327177676692,4.992403432501452
A099,A099_1,1,Incongruent,0.704551,0.2365098342133737,63.0,18.43,1.0,0.5,0.6931471805599453
A099,A099_2,2,Incongruent,0.70550025,0.2365098342133737,63.0,18.43,28.75,0.03361344537815126,3.392829131991639
A099,A099_3,3,Incongruent,0.7894194,0.2365098342133737,63.0,18.43,78.57,0.012567550584391103,4.3766371373894435
A099,A099_4,4,Incongruent,1.1979358,0.2365098342133737,63.0,18.43,143.51,0.0069199363365857035,4.973348709310239
A100,A100_1,1,Incongruent,0.4960371,0.2365098342133737,66.0,21.43,1.0,0.5,0.6931471805599453
A100,A100_2,2,Incongruent,1.6154647,0.2365098342133737,66.0,21.43,31.14,0.031113876789047916,3.4701013603093664
A100,A100_3,3,Incongruent,0.18737194,0.2365098342133737,66.0,21.43,75.34,0.013099292638197537,4.3351970473170836
A100,A100_4,4,Incongruent,0.3911374,0.2365098342133737,66.0,21.43,146.8,0.006765899864682002,4.995860008514102
